0.10.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.10.0/jimmer-bom-0.10.0.jar returned status 404
0.9.52			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.52/jimmer-bom-0.9.52.jar returned status 404
0.9.53			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.53/jimmer-bom-0.9.53.jar returned status 404
0.9.54			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.54/jimmer-bom-0.9.54.jar returned status 404
0.9.55			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.55/jimmer-bom-0.9.55.jar returned status 404
0.9.56			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.56/jimmer-bom-0.9.56.jar returned status 404
0.9.57			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.57/jimmer-bom-0.9.57.jar returned status 404
0.9.58			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.58/jimmer-bom-0.9.58.jar returned status 404
0.9.59			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.59/jimmer-bom-0.9.59.jar returned status 404
0.9.6			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.6/jimmer-bom-0.9.6.jar returned status 404
0.9.60			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.60/jimmer-bom-0.9.60.jar returned status 404
0.9.61			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.61/jimmer-bom-0.9.61.jar returned status 404
0.9.62			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.62/jimmer-bom-0.9.62.jar returned status 404
0.9.63			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.63/jimmer-bom-0.9.63.jar returned status 404
0.9.64			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.64/jimmer-bom-0.9.64.jar returned status 404
0.9.65			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.65/jimmer-bom-0.9.65.jar returned status 404
0.9.66			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.66/jimmer-bom-0.9.66.jar returned status 404
0.9.68			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.68/jimmer-bom-0.9.68.jar returned status 404
0.9.69			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.69/jimmer-bom-0.9.69.jar returned status 404
0.9.7			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.7/jimmer-bom-0.9.7.jar returned status 404
0.9.70			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.70/jimmer-bom-0.9.70.jar returned status 404
0.9.71			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.71/jimmer-bom-0.9.71.jar returned status 404
0.9.72			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.72/jimmer-bom-0.9.72.jar returned status 404
0.9.73			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.73/jimmer-bom-0.9.73.jar returned status 404
0.9.74			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.74/jimmer-bom-0.9.74.jar returned status 404
0.9.75			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.75/jimmer-bom-0.9.75.jar returned status 404
0.9.76			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.76/jimmer-bom-0.9.76.jar returned status 404
0.9.77			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.77/jimmer-bom-0.9.77.jar returned status 404
0.9.78			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.78/jimmer-bom-0.9.78.jar returned status 404
0.9.79			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.79/jimmer-bom-0.9.79.jar returned status 404
0.9.8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.8/jimmer-bom-0.9.8.jar returned status 404
0.9.80			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.80/jimmer-bom-0.9.80.jar returned status 404
0.9.81			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.81/jimmer-bom-0.9.81.jar returned status 404
0.9.82			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.82/jimmer-bom-0.9.82.jar returned status 404
0.9.83			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.83/jimmer-bom-0.9.83.jar returned status 404
0.9.84			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.84/jimmer-bom-0.9.84.jar returned status 404
0.9.85			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.85/jimmer-bom-0.9.85.jar returned status 404
0.9.86			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.86/jimmer-bom-0.9.86.jar returned status 404
0.9.87			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.87/jimmer-bom-0.9.87.jar returned status 404
0.9.88			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.88/jimmer-bom-0.9.88.jar returned status 404
0.9.89			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.89/jimmer-bom-0.9.89.jar returned status 404
0.9.9			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.9/jimmer-bom-0.9.9.jar returned status 404
0.9.90			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.90/jimmer-bom-0.9.90.jar returned status 404
0.9.91			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.91/jimmer-bom-0.9.91.jar returned status 404
0.9.92			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.92/jimmer-bom-0.9.92.jar returned status 404
0.9.93			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.93/jimmer-bom-0.9.93.jar returned status 404
0.9.94			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.94/jimmer-bom-0.9.94.jar returned status 404
0.9.95			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.95/jimmer-bom-0.9.95.jar returned status 404
0.9.96			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.96/jimmer-bom-0.9.96.jar returned status 404
0.9.97			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.97/jimmer-bom-0.9.97.jar returned status 404
0.9.98			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.98/jimmer-bom-0.9.98.jar returned status 404
0.9.99			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/babyfish/jimmer/jimmer-bom/0.9.99/jimmer-bom-0.9.99.jar returned status 404
